SMILES,Name,ID,Source,HeavyAtomCount,MolWt,MolLogP,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumRotatableBonds,NumAromaticRings,TPSA
CC(=O)[C@@]1(C)C[C@@H]2C[C@](C)(C(=O)O)CC2=C(C)C1=O,NPA000448,NPA000448,NPAtlas,19,264.321,2.372,1,4,3,1,2,0,71.440
C=C1[C@@H](O)[C@@](C)(/C=C/C(=O)O)[C@H]2C(C)=C[C@@]3(C)[C@@H](/C(C)=CC)O[C@@H]1[C@@]23C,NPA000449,NPA000449,NPAtlas,26,358.478,3.887,2,4,3,2,3,0,66.760
CC[C@@]1(O)CCc2c(O)c3c(c(O)c2[C@@H]1C(=O)OC)C(=O)c1cccc(O)c1C3=O,NPA000450,NPA000450,NPAtlas,30,412.394,1.923,4,8,8,4,2,2,141.360
CCCCCCCC(=O)C(C)C(=O)N1C=CCC1,NPA000451,NPA000451,NPAtlas,18,251.370,3.298,0,3,2,0,8,0,37.380
COC(=O)c1c(Oc2c(C)c(Cl)c(OC)c(Cl)c2O)cc(OC)c(Cl)c1C,NPA000452,NPA000452,NPAtlas,27,435.687,5.565,1,6,6,1,5,2,74.220
COC(=O)/C(=C1/OC(=O)C(c2ccc(OC)cc2)=C1O)c1ccc(OC)cc1,NPA000453,NPA000453,NPAtlas,28,382.368,3.114,1,7,7,1,5,2,91.290
C[C@@H](O)[C@@H]1N=C(Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)OC1=O,NPA000456,NPA000456,NPAtlas,28,394.344,-2.488,5,13,13,5,4,2,184.440
CC(=O)COC(C)CCCC(C)C1=CC[C@]2(C)OC3=C(C[C@H]12)C(=O)[C@@H](O)CC3,NPA000457,NPA000457,NPAtlas,28,390.520,3.890,1,5,5,1,8,0,72.830
CCO[C@H]1CC[C@@]2(CC(=O)c3cc(O)ccc3O)C(=O)OC[C@@]12C(OC)OC,NPA000458,NPA000458,NPAtlas,28,394.420,2.018,2,8,8,2,8,1,111.520
C=C1C(O)=C(C(=O)C(C)CC)C(=O)OC1C,NPA000462,NPA000462,NPAtlas,16,224.256,1.915,1,4,4,1,3,0,63.600
[C-]#[N+][C@@]12C(=O)[C@@H]3[C@@H](O[C@@]4(C(=O)N(C)c5cccc1c54)C3(C)C)C(=O)[C@@]2(C)C=C,NPA000463,NPA000463,NPAtlas,28,376.412,2.372,0,6,4,0,1,1,68.040
CC(=O)O[C@H]1[C@@H]2C=C[C@H]3CC4C[C@H]5CC(=O)[C@]4(C[C@H]3[C@@H]2C[C@H]1C)C(=O)O5,NPA000464,NPA000464,NPAtlas,26,358.434,2.677,0,5,5,0,1,0,69.670
COc1c(C)c(O)cc2c1C(=O)NC2C,NPA000466,NPA000466,NPAtlas,15,207.229,1.514,2,4,3,2,1,1,58.560
CO[C@]1(Cc2ccc(O)cc2)OC(=O)C(O)=C1c1ccc(O)cc1,NPA000471,NPA000471,NPAtlas,24,328.320,2.509,3,6,6,3,4,2,96.220
C[C@@H]1C[C@@H]2[C@H]3/C=C4C(=O)C[C@@H](C[C@H](O)C[C@H]3C=C[C@@H]2C1=O)OC4=O,NPA000474,NPA000474,NPAtlas,24,330.380,1.596,1,5,5,1,0,0,80.670
O=C(O)CC1OC(=O)c2c(O)cc(O)cc21,NPA000476,NPA000476,NPAtlas,16,224.168,0.784,3,6,5,3,2,1,104.060
CC(C)C[C@]1(C(=O)O)C[C@@](C)(C(=O)O)N1,NPA000477,NPA000477,NPAtlas,15,215.249,0.692,3,5,3,3,4,0,86.630
CC(C)(O)/C=C/[C@]12[C@@H]3[C@H]4C(=C[C@@H]1C(C)(C)O[C@@]2(O)[C@H]1O[C@H]1[C@@H]3O)C(=O)[C@H]1O[C@H]1[C@@H]4O,NPA000478,NPA000478,NPAtlas,30,420.458,-0.561,4,8,8,4,2,0,132.280
O=c1oc(/C=C/C=C/c2ccccc2)cc2cccc(O)c12,NPA000480,NPA000480,NPAtlas,22,290.318,4.225,1,3,3,1,3,3,50.440
CC1=CC(=O)C=C[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2[C@@H](O)C=C(C)[C@@]12Cc1c(c(C)c(C)oc1=O)O2,NPA000482,NPA000482,NPAtlas,32,436.548,4.375,1,5,5,1,0,1,76.740
C=C1CC[C@H]2[C@](C)(CO)CCC[C@]2(C)[C@H]1C[C@]12O[C@H]1[C@H](O)C(CO)=CC2=O,NPA000484,NPA000484,NPAtlas,27,376.493,2.148,3,5,5,3,4,0,90.290
C[C@@H]1CC(C)(C)[C@@H]2CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@]2(C)C1,NPA000487,NPA000487,NPAtlas,32,442.772,8.495,1,1,1,1,0,0,20.230
COC1=C(OC)[C@H](OC(C)=O)[C@H](CC=C(C)CCC=C(C)C[C@H](O)C=C(C)C)[C@@H](C)C1=O,NPA000488,NPA000488,NPAtlas,32,448.600,5.038,1,6,6,1,11,0,82.060
Cn1c2cccc(=O)c-2nc2ccccc21,NPA000489,NPA000489,NPAtlas,16,210.236,2.038,0,3,3,0,0,1,34.890
C[C@@H]1O[C@]2(CC(=O)[C@H]1O)O[C@H](C)CC[C@@H]2O,NPA000490,NPA000490,NPAtlas,16,230.260,-0.019,2,5,5,2,0,0,75.990
CC(C)CC(=O)NC(=O)c1coc(/C=C/CC/C=C/C=C/C(=O)O)cc1=O,NPA000492,NPA000492,NPAtlas,27,373.405,2.933,2,7,5,2,9,1,113.680
COc1cc(/C=C/C(C)=C/C(C)=O)oc(=O)c1,NPA000493,NPA000493,NPAtlas,17,234.251,2.197,0,4,4,0,4,1,56.510
C=C[C@@H]1CC=C2OC=C(COC)C(=O)[C@]2(O)[C@@H]1O,NPA000497,NPA000497,NPAtlas,18,252.266,0.298,2,5,5,2,3,0,75.990
COc1cc(OC)c2c(c1)C(CCCCCCCCCCCCC(C)=O)OC2=O,NPA000498,NPA000498,NPAtlas,29,404.547,6.186,0,5,5,0,15,1,61.830
CC[C@@]12C=C(C)[C@@H]3[C@@H](C)[C@H](O[C@H]4CC[C@@H](O)[C@@H](C)O4)C4=CC(=O)C=C(N1C(=O)[C@](C)(O)C2=O)[C@@]43O,NPA000499,NPA000499,NPAtlas,35,487.549,0.918,3,9,8,3,3,0,133.600
C=C(C)[C@H](O)COc1ccc(CC(=O)O)cc1,NPA000500,NPA000500,NPAtlas,17,236.267,1.630,2,4,3,2,6,1,66.760
COC1=C(OC)[C@H](O)[C@H](CC=C(C)CCC=C(C)C[C@H](O)C=C(C)C)[C@@H](C)C1=O,NPA000501,NPA000501,NPAtlas,29,406.563,4.467,2,5,5,2,10,0,75.990
OC1C(Cl)(Cl)C(=C(Cl)Cl)C2(OC2Cl)C1(Cl)Cl,NPA000502,NPA000502,NPAtlas,16,367.270,3.732,1,2,2,1,0,0,32.760
C=C[C@@]1(C)CCC2=C([C@H]1O)[C@@H](O)C(=O)[C@H]1C(C)(C)CC[C@@H](O)[C@]21C,NPA000503,NPA000503,NPAtlas,24,334.456,2.377,3,4,4,3,1,0,77.760
O=C(N[C@@H](COC(=O)[C@H](CO)NC(=O)c1cccc(O)c1O)C(=O)O)c1cccc(O)c1O,NPA000504,NPA000504,NPAtlas,33,464.383,-0.974,8,13,10,8,9,2,222.950
CC(C)C[C@@H]1N[C@@H]2N(C1=O)c1ccccc1[C@]21C[C@@H]2C(=O)N[C@@](C)(O1)c1nc3ccccc3c(=O)n12,NPA000509,NPA000509,NPAtlas,36,485.544,2.247,2,9,7,2,2,3,105.560
CC(O)CCCC=Cc1cccc(O)c1C=O,NPA000510,NPA000510,NPAtlas,17,234.295,2.769,2,3,3,2,6,1,57.530
CCCCC[C@H](C/C=C/CCC(=O)NC[C@H](OC)[C@@H]1C(=O)C(C)=CC[C@@H]1O)OC,NPA000511,NPA000511,NPAtlas,29,409.567,3.336,2,6,5,2,14,0,84.860
CC(C)(O)[C@]12CCC3=C(COC3=O)[C@@]1(C)CCC(=O)O2,NPA000516,NPA000516,NPAtlas,20,280.320,1.487,1,5,5,1,1,0,72.830
C[C@@H]1CCCCC[C@H](O)[C@@H](O)/C=CC(=O)O1,NPA000517,NPA000517,NPAtlas,16,228.288,1.160,2,4,4,2,0,0,66.760
C[C@H](CO)C1CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,NPA000520,NPA000520,NPAtlas,31,428.745,8.106,1,1,1,1,2,0,20.230
C[C@@H]1CC[C@@H](O)CCCCc2cc(O)cc(O)c2C(=O)O1,NPA000521,NPA000521,NPAtlas,21,294.347,2.511,3,5,5,3,0,1,86.990
C/C(=CCCC(C)C1=CC[C@@]2(C)OC3=C(C[C@@H]12)C(=O)CC[C@@H]3O)C(=O)O,NPA000522,NPA000522,NPAtlas,26,360.450,3.537,2,5,4,2,5,0,83.830
Cc1c2c(cc3c1C(=O)C[C@@]1(C)[C@H]3CC[C@@H]1[C@H](C)/C=C/[C@H](C)C(C)C)CC[C@H](O)C2,NPA000523,NPA000523,NPAtlas,30,408.626,6.415,1,2,2,1,4,1,37.300
C=C[C@]1(C)CC[C@](C)(C(C)C)c2cc3c4c(c[nH]c4c21)C[C@@H](CO)NC(=O)[C@H](C(C)C)N3C,NPA000526,NPA000526,NPAtlas,33,451.655,4.813,3,5,3,3,4,2,68.360
C=C1C2C[C@@H](C[C@H]1OC(C)=O)[C@@]21CO[C@@]2(C[C@@H](C)C(=O)O2)C1,NPA000527,NPA000527,NPAtlas,22,306.358,2.200,0,5,5,0,1,0,61.830
CC(=CC(O)C[C@@H](C)[C@H]1CC[C@@]2(C)C3=CCC4C(C)(C)C(O)CC[C@]4(C)C3=CC[C@]12C)C(=O)O,NPA000528,NPA000528,NPAtlas,34,470.694,6.291,3,4,3,3,5,0,77.760
C[C@H]1CO[C@]2(C)Oc3cc4c(cc3C[C@H]12)C[C@@H]1[C@@H](C)CO[C@]1(C)O4,NPA000529,NPA000529,NPAtlas,24,330.424,3.554,0,4,4,0,0,1,36.920
Nc1nc2c(c(=O)[nH]1)N=C([C@H](O)[C@H](O)CO)CN2,NPA000530,NPA000530,NPAtlas,18,255.234,-2.436,7,9,8,6,3,1,156.850
C/C(=CCc1c(O)cc2c(c1O)COC2=O)CC/C=C(C)CCC(O)C(C)(C)O,NPA000531,NPA000531,NPAtlas,29,404.503,3.896,4,6,6,4,9,1,107.220
CC(C)=CCc1ccc(O)c(C=O)c1C(=O)c1cc(C)cc2c1OC(C(C)(C)O)CO2,NPA000533,NPA000533,NPAtlas,31,424.493,4.164,2,6,6,2,6,2,93.060
CCCC(C)(O)C(O)[C@@]1(C)C[C@@H](C)C(=O)O1,NPA000534,NPA000534,NPAtlas,16,230.304,1.240,2,4,4,2,4,0,66.760
CC(=O)OCC(CO)NC(=O)c1ccccc1O,NPA000535,NPA000535,NPAtlas,18,253.254,0.046,3,6,5,3,5,1,95.860
C/C=C(C)[C@@H]1C(C)=C[C@@H]2C[C@@]3(C)O[C@H]3C[C@H]2[C@@H]1/C=C/C=C(C)[C@@H](O)[C@@H](C)CO,NPA000536,NPA000536,NPAtlas,28,386.576,4.820,2,3,3,2,6,0,52.990
CC(C)=CC[C@H]1C(=O)C2=C(COCC[C@H]2O)[C@@H](O)[C@H]1O,NPA000539,NPA000539,NPAtlas,20,282.336,0.341,3,5,5,3,2,0,86.990
CC1(C)[C@H]2C[C@]34CCCCN3C[C@@]2(C[C@]12C(=O)N1C[C@@]3(C)O[C@H]3Cc3cccc2c31)NC4=O,NPA000540,NPA000540,NPAtlas,33,447.579,2.528,1,6,4,1,0,1,65.180
COCc1c(O)ccc(Cc2c(O)cccc2/C=C/[C@@H](O)[C@H](C)O)c1/C=C/[C@@H](O)[C@H](C)O,NPA000541,NPA000541,NPAtlas,32,444.524,2.345,6,7,7,6,10,2,130.610
COc1ccc2c3c([nH]c2c1)[C@H](CC(C)(C)O)N1C(=O)[C@@H]2CCCN2C(=O)[C@@]1(O)[C@H]3O,NPA000542,NPA000542,NPAtlas,31,429.473,0.947,4,9,6,4,3,2,126.330
CC[C@@H](C)[C@H]1O[C@]1(C)[C@@H]1C(C)=C[C@@H]2CC(CO)=CC[C@H]2[C@@H]1/C=C/C=C/C=C/C(=O)O,NPA000544,NPA000544,NPAtlas,30,412.570,5.080,2,4,3,2,8,0,70.060
COC1=C(c2ccc(O)cc2)C(=O)C(O)=C(c2ccc(O)cc2)C1=O,NPA000545,NPA000545,NPAtlas,25,338.315,2.576,3,6,6,3,3,2,104.060
CC(C)=CCOc1cc(O)c2c3c(c(O)cc(O)c13)OC2=O,NPA000546,NPA000546,NPAtlas,22,302.282,2.834,3,6,6,3,3,2,96.220
Cc1cc(O[C@H]2C[C@@H](O)[C@H](O)[C@@H](C)O2)cc2c1C(=O)c1c(O)cccc1C2=O,NPA000547,NPA000547,NPAtlas,28,384.384,1.712,3,7,7,3,2,2,113.290
C/C=C/C=C/C=C/[C@H]1C[C@@H](O)[C@H](O)[C@H](O)[C@@H]1CO,NPA000548,NPA000548,NPAtlas,18,254.326,0.386,4,4,4,4,4,0,80.920
C[C@@H]1CC(=O)C2=C(C3OC3[C@]3(O)[C@H]2C(=O)c2cccc(O)c2[C@@H]3O)[C@H]1O,NPA000549,NPA000549,NPAtlas,26,358.346,0.017,4,7,7,4,0,1,127.590
CCC/C(=CCl)C/C=C/CCC(=O)NCCC(C)C,NPA000551,NPA000551,NPAtlas,19,285.859,4.798,1,2,1,1,10,0,29.100
CCC1CCCC(C)CCC(OC2OC(C)C(O)C(N)C2O)C(C)CCCNC1=O,NPA000554,NPA000554,NPAtlas,30,428.614,2.324,5,7,6,4,3,0,114.040
COc1c(C)c(OCC=C(C)C)cc2c1CNC2=O,NPA000555,NPA000555,NPAtlas,19,261.321,2.592,1,4,3,1,4,1,47.560
CO[C@@H]1CO[C@@H](Oc2cc(C)c3c(c2)/C(=C/Cl)CCN3)[C@H](OC)[C@H]1O,NPA000558,NPA000558,NPAtlas,25,369.845,2.516,2,6,6,2,4,1,69.180
C=C(C)C#CC1=CC(=O)[C@]2(C(=O)Oc3c(C#CC(=C)C)cc(O)c(C=O)c32)C1=O,NPA000559,NPA000559,NPAtlas,29,386.359,1.947,1,6,6,1,1,1,97.740
COn1cc(-c2ccccc2)c(O)c([C@@H]2O[C@H]([C@H](C)[C@H](C)O)[C@@H](C)C[C@H]2C)c1=O,NPA000560,NPA000560,NPAtlas,29,401.503,3.398,2,6,6,2,5,2,80.920
CCCc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)cccc1C2=O,NPA000561,NPA000561,NPAtlas,24,326.304,2.524,3,6,5,3,3,2,111.900
C/C1=C/CC[C@H](C)[C@@H](C)OC(=O)/C=C[C@](C)(O)/C=CC1=O,NPA000563,NPA000563,NPAtlas,21,292.375,2.727,1,4,4,1,0,0,63.600
CCCCC/C=CC/C=CCCCCCC/C=C(/C=O)CCCCC/C=CCCCCCCCC,NPA000564,NPA000564,NPAtlas,35,484.853,11.792,0,1,1,0,27,0,17.070
C/C=C/c1occ([C@@H]2OC(=O)c3cc(OC)cc(OC)c32)c(=O)c1OC,NPA000568,NPA000568,NPAtlas,26,358.346,2.959,0,7,7,0,5,2,84.200
CS[C@@]12C[C@H]3C(=O)CC[C@H](O)[C@H]3N1C(=O)[C@]1(SC)C[C@H]3C(=O)CC[C@H](O)[C@H]3N1C2=O,NPA000569,NPA000569,NPAtlas,30,454.570,0.0,2,8,8,2,2,0,115.220
C=C[C@H]1C=C[C@@H]2[C@H]3[C@H]1C(=O)[C@@H]1C[C@](O)(Cc4ccc(cc4)O[C@H]3[C@@H]3CC[C@@H](C)C[C@@H]23)NC1=O,NPA000570,NPA000570,NPAtlas,33,447.575,3.671,2,5,4,2,1,1,75.630
CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)OC[C@]1(C)O,NPA000571,NPA000571,NPAtlas,33,482.531,-6.001,13,14,14,10,6,0,248.390
C/C=C/C=C/C(O)=C1/C(=O)[C@]2(C)C(=O)C(C)(O)[C@H]1[C@H]([C@]1(C)OC(=O)C(C)=C1O)[C@H]2C(=O)CC/C=C/C,NPA000572,NPA000572,NPAtlas,36,498.572,3.775,3,8,8,3,7,0,138.200
CCCCCC(=O)C1C(=O)O[C@@]2(C)C(=O)C=C3C=C(CC(C)OC(C)=O)OC=C3[C@@H]12,NPA000579,NPA000579,NPAtlas,30,416.470,3.333,0,7,7,0,8,0,95.970
C=CC(C)(C)[C@@]12C[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)N3[C@@H]1N(C(=O)CC)c1ccccc12,NPA000581,NPA000581,NPAtlas,31,423.557,3.365,1,6,3,1,5,1,69.720
CCCCCC(=O)C(CO)C[C@@H]1OC(=O)C[C@H]1C,NPA000582,NPA000582,NPAtlas,18,256.342,2.086,1,4,4,1,8,0,63.600
C=C(C)C1C[C@@]2(C)C(=CC1=O)C=C[C@H](OC(=O)/C=C/C=C/[C@@H](C)CC)[C@@H]2C,NPA000583,NPA000583,NPAtlas,27,368.517,5.360,0,3,3,0,6,0,43.370
COc1cc(O)cc2c1C(=O)O[C@@H](C)CC[C@H](O)CCCC2,NPA000588,NPA000588,NPAtlas,22,308.374,2.814,2,5,5,2,1,1,75.990
C[C@@H]1NC(=O)c2ccccc2-n2c1nc1c(c2=O)C=CC=CO1,NPA000590,NPA000590,NPAtlas,23,307.309,1.956,1,6,5,1,0,2,73.220
COc1ccc(CCOCc2ccc(C=O)[nH]2)cc1,NPA000594,NPA000594,NPAtlas,19,259.305,2.595,1,4,3,1,7,2,51.320
CC/C=C/C1=C(CC(CC)CC2=C(CCC(=O)O)C(=O)OC2=O)C(=O)OC1=O,NPA000595,NPA000595,NPAtlas,28,390.388,2.384,1,8,7,1,10,0,124.040
C=C1/C=CC(=O)N[C@@H](C)C(=O)N[C@H](C(C)C)C(=O)OC(C(CCO)C(C)CCCCCC)C(=O)N1,NPA000596,NPA000596,NPAtlas,35,493.645,2.349,4,9,6,4,10,0,133.830
C/C=C/c1oc2c(c(=O)c1O)C(=O)NC2,NPA000598,NPA000598,NPAtlas,15,207.185,0.622,2,5,4,2,1,1,79.540
COC[C@H]1OC(OC2OC(=O)C(c3ccccc3)=C2C(O)c2ccccc2)[C@H](NC(C)=O)[C@@H](O)[C@@H]1O,NPA000599,NPA000599,NPAtlas,36,499.516,0.671,4,10,9,4,8,2,143.780
[C-]#[N+][C@@]12C(=C)C(C)(C)c3[nH]c4cccc5c4c3[C@]1(O)[C@H](CC[C@]2(C)C=C)C5(C)C,NPA000600,NPA000600,NPAtlas,29,386.539,5.754,2,3,1,2,1,2,40.380
C[C@@H]1CCC(O)/C=CC(=O)c2c(O)cc(O)cc2CC(=O)O1,NPA000604,NPA000604,NPAtlas,22,306.314,1.466,3,6,6,3,0,1,104.060
CC(=O)O[C@@H]1/C=CC(=O)O[C@H](C)CCC(=O)/C=CC(=O)O[C@H](C)CC1,NPA000605,NPA000605,NPAtlas,25,352.383,2.037,0,7,7,0,1,0,95.970
COc1c(C)c(/C=C/[C@@H](C)CCO)oc(=O)c1C,NPA000608,NPA000608,NPAtlas,18,252.310,2.297,1,4,4,1,5,1,59.670
O=C1C(c2ccc(O)cc2)=C(c2ccc(O)cc2)C(=O)N1CCc1ccccc1,NPA000609,NPA000609,NPAtlas,29,385.419,3.620,2,5,4,2,5,3,77.840
O=c1oc(-c2ccc(O)c(O)c2)c(O)c2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,NPA000610,NPA000610,NPAtlas,33,464.379,-0.539,8,12,12,8,4,3,210.510
COC(=O)/C=C(/OC)C(C)C(/C=C/c1csc(-c2csc(C(C)=O)n2)n1)OC,NPA000611,NPA000611,NPAtlas,28,422.528,3.837,0,7,9,0,9,2,87.610
CC[C@H](C)[C@H](NC(=O)c1cc2c([nH]c3ccccc32)c(CCC(=O)N2CCC[C@H]2C(=O)O)n1)C(=O)O,NPA000612,NPA000612,NPAtlas,36,494.548,2.953,4,10,5,4,9,3,152.690
CO[C@H]1OCC2=C[C@@H]3CC(C)(C)C[C@@H]3[C@@]3(C)C[C@]213,NPA000613,NPA000613,NPAtlas,18,248.366,3.378,0,2,2,0,1,0,18.460
CC(=O)c1nc(C(=O)NCCc2c[nH]c3ccccc23)cc2c1[nH]c1ccccc12,NPA000614,NPA000614,NPAtlas,30,396.450,4.373,3,6,3,3,5,5,90.640
CCCCCCC(C)/C=C(C)[C@H](O)[C@H]1C=C(/C=C/C(=O)O)C(=O)O1,NPA000617,NPA000617,NPAtlas,24,336.428,3.393,2,5,4,2,10,0,83.830
C[C@@H]1C[C@@H]2O[C@@H]2Cc2ccc(o2)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,NPA000618,NPA000618,NPAtlas,25,364.781,3.194,2,6,6,2,0,2,92.430
CCCCC(=O)O[C@H]1C[C@@]2(COC(C)=O)[C@@H](C=C1C)O[C@@H]1[C@H](O)[C@@H](OC(C)=O)[C@]2(C)[C@]12CO2,NPA000619,NPA000619,NPAtlas,33,466.527,1.837,1,9,9,1,7,0,120.890
CCC(=O)[C@H](Cc1ccc(O)c(Cl)c1)NC(=O)[C@@H](O)[C@@H](C)CC,NPA000620,NPA000620,NPAtlas,23,341.835,2.459,3,5,4,3,8,1,86.630
C=C1C2C(O)C3C(C2O)C1(C)CC[C@@H]3C(C)C,NPA000621,NPA000621,NPAtlas,17,236.355,2.213,2,2,2,2,1,0,40.460
C=C[C@]1(C)CCc2cc(C)c3[nH]c4ccccc4c3c2[C@@H]1C#N,NPA000622,NPA000622,NPAtlas,23,300.405,5.375,1,2,1,1,1,3,39.580
CC(C)[C@H]1CC[C@]2(C)C(C)[C@H]1C(=O)[C@@H]2CO,NPA000623,NPA000623,NPAtlas,16,224.344,2.502,1,2,2,1,2,0,37.300
CCCCC[C@@H](O)C[C@@H](O)C[C@@H]1Cc2cc3cc(OC)cc(O)c3c(O)c2C(=O)O1,NPA000625,NPA000625,NPAtlas,30,418.486,3.423,4,7,7,4,9,2,116.450
COc1cc2c(c(Oc3ccc(CC=C(C)C)cc3OC)c1)OC(C)(C)C=C2,NPA000626,NPA000626,NPAtlas,28,380.484,6.189,0,4,4,0,6,2,36.920
C[C@H](CC[C@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O,NPA000628,NPA000628,NPAtlas,34,472.710,6.032,2,4,4,2,5,0,74.600
CC/C=CC[C@H]1C(=O)CC[C@@H]1CC(=O)OC[C@H]1[C@H](C)C(=O)O[C@@H]1C,NPA000629,NPA000629,NPAtlas,24,336.428,3.069,0,5,5,0,7,0,69.670
CCCCCCCCCCCCCCCCC1(C)OC(CCO)=CC1=O,NPA000630,NPA000630,NPAtlas,26,366.586,6.482,1,3,3,1,17,0,46.530
CC(C)CCCCCCCCCCCN,NPA000632,NPA000632,NPAtlas,15,213.409,4.502,2,1,1,1,11,0,26.020
CC(C)[C@@H]1[C@H](O)C(=O)[C@]2(O)c3occ4c3[C@](C)(CCC4=O)CC[C@@]12C,NPA000633,NPA000633,NPAtlas,25,346.423,2.717,2,5,5,2,1,1,87.740
C[C@@H]1C(=O)CCC(C)(C)[C@H]1/C=C/C1=CC(=O)OC1,NPA000639,NPA000639,NPAtlas,18,248.322,2.667,0,3,3,0,2,0,43.370
CC1=C(C(=O)O)[C@@]2(C)CCC[C@](C)(C(=O)O)[C@@H]2C[C@@H]1O,NPA000640,NPA000640,NPAtlas,20,282.336,2.049,3,5,3,3,2,0,94.830
CC1=CC[C@H]2C(C)(C)[C@@H](O)CC[C@]2(C)[C@H]1CO[C@@H](C(=O)O)[C@H](CC(=O)O)C(=O)O,NPA000642,NPA000642,NPAtlas,29,412.479,2.401,4,8,5,4,8,0,141.360
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C)C3=CC(=O)C(=O)c4[nH]cc(c43)C[C@H]21,NPA000643,NPA000643,NPAtlas,26,351.490,4.969,1,3,2,1,0,1,49.930
COC(=O)c1c(OC)ccc2oc3cc(CO)cc(O)c3c(=O)c12,NPA000644,NPA000644,NPAtlas,24,330.292,1.939,2,7,7,2,3,3,106.200
CS[C@@]12CC3=COC=C[C@H](O)[C@H]3N1C(=O)[C@]1(SC)CC3=COC=C[C@H](OC(C)=O)[C@H]3N1C2=O,NPA000645,NPA000645,NPAtlas,33,492.575,1.469,1,9,9,1,3,0,105.610
CCCCC(O)/C=C(C)/C=C/C=C/C(=O)N1CCCC1=O,NPA000646,NPA000646,NPAtlas,21,291.391,2.745,1,4,3,1,7,0,57.610
CO[C@]1(CC(C)C)NC(=O)[C@](O)(Cc2ccccc2)NC1=O,NPA000649,NPA000649,NPAtlas,22,306.362,0.552,3,6,4,3,5,1,87.660
COc1oc(CCCCC(C)C)c(C)c(=O)c1C,NPA000650,NPA000650,NPAtlas,18,252.354,3.634,0,3,3,0,6,1,39.440
Cc1cc2c(cc1O)[C@@]1(C)C[C@@H](O2)[C@@H](O)C1(C)C,NPA000651,NPA000651,NPAtlas,18,248.322,2.510,2,3,3,2,0,1,49.690
C/C=C(C)C(=O)OC1C=CC(=O)OC1CCC(=O)C(C)O,NPA000652,NPA000652,NPAtlas,21,296.319,1.076,1,6,6,1,6,0,89.900
CCCCC/C=C/C1=CC(=O)[C@H]2O[C@@]2(C/C=C(C)C(=O)O)[C@H]1O,NPA000653,NPA000653,NPAtlas,23,320.385,2.551,2,5,4,2,8,0,87.130
C[C@H]1CCCC(O)CCCC(O)Cc2cc(O)cc(O)c2C(=O)O1,NPA000654,NPA000654,NPAtlas,24,338.400,2.262,4,6,6,4,0,1,107.220
C=C(C)[C@H]1CC[C@]2(C)C[C@H]3[C@H](CC[C@H]3C)/C(C)=CCC12,NPA000656,NPA000656,NPAtlas,20,272.476,5.997,0,0,0,0,1,0,0.0
CC(C)/C=c1c(=O)[nH]/c(=C/c2ccccc2)c(=O)n1C,NPA000657,NPA000657,NPAtlas,20,270.332,0.339,1,4,3,1,2,2,54.860
COC(=O)c1cc(OC)cc(O)c1C(=O)c1c(O)cc(C)cc1O,NPA000658,NPA000658,NPAtlas,24,332.308,2.138,3,7,7,3,4,2,113.290
CO[C@@H]1C(=O)Nc2cccc(O)c2[C@@]1(O)c1ccccc1,NPA000659,NPA000659,NPAtlas,21,285.299,1.595,3,5,4,3,2,2,78.790
CN1C(=S)c2cc(C(N)=O)nc3c(N)c(Cl)c(N)c1c23,NPA000661,NPA000661,NPAtlas,20,307.766,1.277,6,6,5,3,1,2,111.260
C=C(C)C#C[C@@]1(O)[C@H]2O[C@@]3(C)O[C@@H]1[C@@H]1OC(C)(C)[C@H](O)C[C@@]1(O3)[C@H]2O,NPA000663,NPA000663,NPAtlas,25,352.383,-0.173,3,7,7,3,0,0,97.610
O=C1c2c(O)cc(O)cc2OC[C@@]1(O)c1ccc(O)cc1,NPA000665,NPA000665,NPAtlas,21,288.255,1.266,4,6,6,4,1,2,107.220
CO[C@H]1O[C@H](C)C(C)=C[C@@]1(C)/C(C)=C/C=C/C=C/C=C/C1(C)[C@H]2OC(=O)[C@]1(C)C(=O)[C@@H]2C,NPA000666,NPA000666,NPAtlas,32,440.580,5.102,0,5,5,0,6,0,61.830
O=C(CN1CCN(CC(=O)N2CCCc3ccccc32)CC1)N1CCCc2ccccc21,NPA000667,NPA000667,NPAtlas,32,432.568,2.563,0,6,4,0,4,2,47.100
